"Station_Id","veg_year","Marsh_Class","Basin",
"CRMS0529-V07","2015","Intermediate","Teche/Vermilion",
"CRMS0529-V14","2015","Intermediate","Teche/Vermilion",
"CRMS0529-V27","2015","Intermediate","Teche/Vermilion",
"CRMS0529-V36","2015","Intermediate","Teche/Vermilion",
"CRMS0529-V67","2015","Brackish","Teche/Vermilion",
"CRMS0529-V68","2015","Brackish","Teche/Vermilion",
"CRMS0529-V74","2015","Brackish","Teche/Vermilion",
"CRMS0529-V83","2015","Brackish","Teche/Vermilion",
"CRMS0530-V15","2015","Brackish","Teche/Vermilion",
"CRMS0530-V18","2015","Saline","Teche/Vermilion",
"CRMS0530-V29","2015","Brackish","Teche/Vermilion",
"CRMS0530-V34","2015","Brackish","Teche/Vermilion",
"CRMS0530-V61","2015","Brackish","Teche/Vermilion",
"CRMS0530-V66","2015","Brackish","Teche/Vermilion",
"CRMS0530-V71","2015","Brackish","Teche/Vermilion",
"CRMS0530-V73","2015","Brackish","Teche/Vermilion",
"CRMS0530-V84","2015","Brackish","Teche/Vermilion",
"CRMS0530-V85","2015","Brackish","Teche/Vermilion",
"CRMS0531-V05","2015","Intermediate","Teche/Vermilion",
"CRMS0531-V21","2015","Brackish","Teche/Vermilion",
"CRMS0531-V28","2015","Intermediate","Teche/Vermilion",
"CRMS0531-V34","2015","Brackish","Teche/Vermilion",
"CRMS0531-V36","2015","Brackish","Teche/Vermilion",
"CRMS0531-V50","2015","Fresh","Teche/Vermilion",
"CRMS0531-V58","2015","Fresh","Teche/Vermilion",
"CRMS0531-V74","2015","Intermediate","Teche/Vermilion",
"CRMS0531-V81","2015","Intermediate","Teche/Vermilion",
"CRMS0531-V85","2015","Brackish","Teche/Vermilion",
"CRMS0532-V02","2015","Intermediate","Teche/Vermilion",
"CRMS0532-V05","2015","Intermediate","Teche/Vermilion",
"CRMS0532-V06","2015","Intermediate","Teche/Vermilion",
"CRMS0532-V08","2015","Intermediate","Teche/Vermilion",
"CRMS0532-V18","2015","Intermediate","Teche/Vermilion",
"CRMS0532-V32","2015","Intermediate","Teche/Vermilion",
"CRMS0532-V51","2015","Brackish","Teche/Vermilion",
"CRMS0532-V59","2015","Brackish","Teche/Vermilion",
"CRMS0532-V77","2015","Brackish","Teche/Vermilion",
"CRMS0532-V80","2015","Brackish","Teche/Vermilion",
"CRMS0535-V04","2015","Intermediate","Teche/Vermilion",
"CRMS0535-V06","2015","Intermediate","Teche/Vermilion",
"CRMS0535-V12","2015","Intermediate","Teche/Vermilion",
"CRMS0535-V19","2015","Intermediate","Teche/Vermilion",
"CRMS0535-V25","2015","Intermediate","Teche/Vermilion",
"CRMS0535-V38","2015","Intermediate","Teche/Vermilion",
"CRMS0535-V60","2015","Intermediate","Teche/Vermilion",
"CRMS0535-V68","2015","Brackish","Teche/Vermilion",
"CRMS0535-V70","2015","Brackish","Teche/Vermilion",
"CRMS0535-V81","2015","Intermediate","Teche/Vermilion",
"CRMS0536-V05","2015","Intermediate","Teche/Vermilion",
"CRMS0536-V06","2015","Brackish","Teche/Vermilion",
"CRMS0536-V20","2015","Intermediate","Teche/Vermilion",
"CRMS0536-V27","2015","Intermediate","Teche/Vermilion",
"CRMS0536-V38","2015","Brackish","Teche/Vermilion",
"CRMS0536-V39","2015","Intermediate","Teche/Vermilion",
"CRMS0536-V57","2015","Brackish","Teche/Vermilion",
"CRMS0536-V75","2015","Brackish","Teche/Vermilion",
"CRMS0536-V76","2015","Brackish","Teche/Vermilion",
"CRMS0536-V78","2015","Brackish","Teche/Vermilion",
"CRMS0541-V18","2015","Saline","Teche/Vermilion",
"CRMS0541-V28","2015","Saline","Teche/Vermilion",
"CRMS0541-V30","2015","Saline","Teche/Vermilion",
"CRMS0541-V31","2015","Saline","Teche/Vermilion",
"CRMS0541-V32","2015","Saline","Teche/Vermilion",
"CRMS0541-V51","2015","Saline","Teche/Vermilion",
"CRMS0541-V55","2015","Brackish","Teche/Vermilion",
"CRMS0541-V57","2015","Brackish","Teche/Vermilion",
"CRMS0541-V71","2015","Brackish","Teche/Vermilion",
"CRMS0541-V75","2015","Intermediate","Teche/Vermilion",
"CRMS0542-V07","2015","Fresh","Teche/Vermilion",
"CRMS0542-V08","2015","Fresh","Teche/Vermilion",
"CRMS0542-V16","2015","Fresh","Teche/Vermilion",
"CRMS0542-V19","2015","Fresh","Teche/Vermilion",
"CRMS0542-V25","2015","Fresh","Teche/Vermilion",
"CRMS0542-V37","2015","Fresh","Teche/Vermilion",
"CRMS0542-V56","2015","Fresh","Teche/Vermilion",
"CRMS0542-V67","2015","Fresh","Teche/Vermilion",
"CRMS0542-V69","2015","Fresh","Teche/Vermilion",
"CRMS0542-V73","2015","Fresh","Teche/Vermilion",
"CRMS0543-V07","2015","Fresh","Teche/Vermilion",
"CRMS0543-V08","2015","Fresh","Teche/Vermilion",
"CRMS0543-V15","2015","Fresh","Teche/Vermilion",
"CRMS0543-V20","2015","Fresh","Teche/Vermilion",
"CRMS0543-V26","2015","Fresh","Teche/Vermilion",
"CRMS0543-V31","2015","Fresh","Teche/Vermilion",
"CRMS0543-V55","2015","Fresh","Teche/Vermilion",
"CRMS0543-V68","2015","Fresh","Teche/Vermilion",
"CRMS0543-V69","2015","Fresh","Teche/Vermilion",
"CRMS0543-V80","2015","Fresh","Teche/Vermilion",
"CRMS0544-V10","2015","Fresh","Teche/Vermilion",
"CRMS0544-V11","2015","Fresh","Teche/Vermilion",
"CRMS0544-V26","2015","Intermediate","Teche/Vermilion",
"CRMS0544-V32","2015","Intermediate","Teche/Vermilion",
"CRMS0544-V49","2015","Intermediate","Teche/Vermilion",
"CRMS0544-V51","2015","Intermediate","Teche/Vermilion",
"CRMS0544-V67","2015","Intermediate","Teche/Vermilion",
"CRMS0544-V72","2015","Intermediate","Teche/Vermilion",
"CRMS0544-V80","2015","Intermediate","Teche/Vermilion",
"CRMS0544-V82","2015","Intermediate","Teche/Vermilion",
"CRMS0545-V03","2015","Fresh","Teche/Vermilion",
"CRMS0545-V04","2015","Fresh","Teche/Vermilion",
"CRMS0545-V10","2015","Fresh","Teche/Vermilion",
"CRMS0545-V14","2015","Intermediate","Teche/Vermilion",
"CRMS0545-V25","2015","Fresh","Teche/Vermilion",
"CRMS0545-V34","2015","Fresh","Teche/Vermilion",
"CRMS0545-V35","2015","Fresh","Teche/Vermilion",
"CRMS0545-V37","2015","Fresh","Teche/Vermilion",
"CRMS0545-V38","2015","Fresh","Teche/Vermilion",
"CRMS0545-V75","2015","Fresh","Teche/Vermilion",
"CRMS0547-F01VC","2015","Swamp","Teche/Vermilion",
"CRMS0547-F01VNW","2015","Swamp","Teche/Vermilion",
"CRMS0547-F01VSE","2015","Swamp","Teche/Vermilion",
"CRMS0547-F02VC","2015","Swamp","Teche/Vermilion",
"CRMS0547-F02VNW","2015","Swamp","Teche/Vermilion",
"CRMS0547-F02VSE","2015","Swamp","Teche/Vermilion",
"CRMS0547-F04VC","2015","Swamp","Teche/Vermilion",
"CRMS0547-F04VNW","2015","Swamp","Teche/Vermilion",
"CRMS0547-F04VSE","2015","Swamp","Teche/Vermilion",
"CRMS0549-V11","2015","Intermediate","Teche/Vermilion",
"CRMS0549-V27","2015","Intermediate","Teche/Vermilion",
"CRMS0549-V32","2015","Intermediate","Teche/Vermilion",
"CRMS0549-V34","2015","Intermediate","Teche/Vermilion",
"CRMS0549-V37","2015","Intermediate","Teche/Vermilion",
"CRMS0549-V55","2015","Intermediate","Teche/Vermilion",
"CRMS0549-V70","2015","Intermediate","Teche/Vermilion",
"CRMS0549-V75","2015","Intermediate","Teche/Vermilion",
"CRMS0549-V83","2015","Brackish","Teche/Vermilion",
"CRMS0549-V84","2015","Brackish","Teche/Vermilion",
"CRMS0550-V01","2015","Intermediate","Teche/Vermilion",
"CRMS0550-V05","2015","Fresh","Teche/Vermilion",
"CRMS0550-V10","2015","Intermediate","Teche/Vermilion",
"CRMS0550-V26","2015","Intermediate","Teche/Vermilion",
"CRMS0550-V28","2015","Fresh","Teche/Vermilion",
"CRMS0550-V54","2015","Fresh","Teche/Vermilion",
"CRMS0550-V61","2015","Intermediate","Teche/Vermilion",
"CRMS0550-V70","2015","Intermediate","Teche/Vermilion",
"CRMS0550-V73","2015","Intermediate","Teche/Vermilion",
"CRMS0550-V76","2015","Intermediate","Teche/Vermilion",
"CRMS0551-V03","2015","Fresh","Teche/Vermilion",
"CRMS0551-V09","2015","Fresh","Teche/Vermilion",
"CRMS0551-V43","2015","Fresh","Teche/Vermilion",
"CRMS0551-V51","2015","Fresh","Teche/Vermilion",
"CRMS0551-V58","2015","Fresh","Teche/Vermilion",
"CRMS0551-V64","2015","Fresh","Teche/Vermilion",
"CRMS0551-V67","2015","Fresh","Teche/Vermilion",
"CRMS0551-V70","2015","Fresh","Teche/Vermilion",
"CRMS0551-V71","2015","Fresh","Teche/Vermilion",
"CRMS0551-V83","2015","Fresh","Teche/Vermilion",
"CRMS0552-V47","2015","Fresh","Teche/Vermilion",
"CRMS0552-V52","2015","Fresh","Teche/Vermilion",
"CRMS0552-V54","2015","Fresh","Teche/Vermilion",
"CRMS0552-V56","2015","Fresh","Teche/Vermilion",
"CRMS0552-V57","2015","Fresh","Teche/Vermilion",
"CRMS0552-V65","2015","Intermediate","Teche/Vermilion",
"CRMS0552-V73","2015","Intermediate","Teche/Vermilion",
"CRMS0552-V76","2015","Intermediate","Teche/Vermilion",
"CRMS0552-V82","2015","Intermediate","Teche/Vermilion",
"CRMS0552-V84","2015","Intermediate","Teche/Vermilion",
"CRMS0553-V10","2015","Intermediate","Mermentau",
"CRMS0553-V36","2015","Intermediate","Mermentau",
"CRMS0553-V52","2015","Intermediate","Mermentau",
"CRMS0553-V53","2015","Intermediate","Mermentau",
"CRMS0553-V56","2015","Intermediate","Mermentau",
"CRMS0553-V59","2015","Intermediate","Mermentau",
"CRMS0553-V61","2015","Intermediate","Mermentau",
"CRMS0553-V70","2015","Intermediate","Mermentau",
"CRMS0553-V72","2015","Intermediate","Mermentau",
"CRMS0553-V83","2015","Intermediate","Mermentau",
"CRMS0554-V63","2015","Intermediate","Mermentau",
"CRMS0554-V66","2015","Intermediate","Mermentau",
"CRMS0554-V68","2015","Intermediate","Mermentau",
"CRMS0554-V69","2015","Intermediate","Mermentau",
"CRMS0554-V70","2015","Intermediate","Mermentau",
"CRMS0554-V77","2015","Fresh","Mermentau",
"CRMS0554-V80","2015","Fresh","Mermentau",
"CRMS0554-V85","2015","Fresh","Mermentau",
"CRMS0556-V07","2015","Fresh","Mermentau",
"CRMS0556-V15","2015","Intermediate","Mermentau",
"CRMS0556-V19","2015","Intermediate","Mermentau",
"CRMS0556-V24","2015","Intermediate","Mermentau",
"CRMS0556-V31","2015","Intermediate","Mermentau",
"CRMS0556-V60","2015","Fresh","Mermentau",
"CRMS0556-V64","2015","Intermediate","Mermentau",
"CRMS0556-V72","2015","Intermediate","Mermentau",
"CRMS0556-V76","2015","Intermediate","Mermentau",
"CRMS0556-V81","2015","Intermediate","Mermentau",
"CRMS0557-V04","2015","Brackish","Mermentau",
"CRMS0557-V09","2015","Brackish","Mermentau",
"CRMS0557-V11","2015","Intermediate","Mermentau",
"CRMS0557-V50","2015","Intermediate","Mermentau",
"CRMS0557-V57","2015","Intermediate","Mermentau",
"CRMS0557-V66","2015","Fresh","Mermentau",
"CRMS0557-V73","2015","Intermediate","Mermentau",
"CRMS0557-V74","2015","Fresh","Mermentau",
"CRMS0557-V79","2015","Intermediate","Mermentau",
"CRMS0557-V84","2015","Fresh","Mermentau",
"CRMS0560-V06","2015","Fresh","Mermentau",
"CRMS0560-V26","2015","Fresh","Mermentau",
"CRMS0560-V34","2015","Fresh","Mermentau",
"CRMS0560-V37","2015","Fresh","Mermentau",
"CRMS0560-V66","2015","Fresh","Mermentau",
"CRMS0560-V67","2015","Fresh","Mermentau",
"CRMS0560-V68","2015","Fresh","Mermentau",
"CRMS0560-V73","2015","Fresh","Mermentau",
"CRMS0560-V75","2015","Fresh","Mermentau",
"CRMS0560-V81","2015","Fresh","Mermentau",
"CRMS0562-V03","2015","Fresh","Mermentau",
"CRMS0562-V08","2015","Fresh","Mermentau",
"CRMS0562-V13","2015","Fresh","Mermentau",
"CRMS0562-V14","2015","Fresh","Mermentau",
"CRMS0562-V15","2015","Fresh","Mermentau",
"CRMS0562-V17","2015","Fresh","Mermentau",
"CRMS0562-V18","2015","Fresh","Mermentau",
"CRMS0562-V25","2015","Fresh","Mermentau",
"CRMS0562-V57","2015","Fresh","Mermentau",
"CRMS0562-V71","2015","Intermediate","Mermentau",
"CRMS0565-V04","2015","Fresh","Mermentau",
"CRMS0565-V11","2015","Fresh","Mermentau",
"CRMS0565-V12","2015","Fresh","Mermentau",
"CRMS0565-V15","2015","Fresh","Mermentau",
"CRMS0565-V33","2015","Fresh","Mermentau",
"CRMS0565-V35","2015","Fresh","Mermentau",
"CRMS0565-V51","2015","Fresh","Mermentau",
"CRMS0565-V53","2015","Fresh","Mermentau",
"CRMS0565-V58","2015","Fresh","Mermentau",
"CRMS0565-V61","2015","Fresh","Mermentau",
"CRMS0567-V11","2015","Intermediate","Mermentau",
"CRMS0567-V14","2015","Fresh","Mermentau",
"CRMS0567-V31","2015","Intermediate","Mermentau",
"CRMS0567-V34","2015","Intermediate","Mermentau",
"CRMS0567-V51","2015","Fresh","Mermentau",
"CRMS0567-V58","2015","Fresh","Mermentau",
"CRMS0567-V63","2015","Fresh","Mermentau",
"CRMS0567-V66","2015","Fresh","Mermentau",
"CRMS0567-V78","2015","Intermediate","Mermentau",
"CRMS0567-V81","2015","Fresh","Mermentau",
"CRMS0568-V05","2015","Intermediate","Mermentau",
"CRMS0568-V06","2015","Intermediate","Mermentau",
"CRMS0568-V12","2015","Intermediate","Mermentau",
"CRMS0568-V30","2015","Intermediate","Mermentau",
"CRMS0568-V31","2015","Fresh","Mermentau",
"CRMS0568-V35","2015","Intermediate","Mermentau",
"CRMS0568-V37","2015","Fresh","Mermentau",
"CRMS0568-V48","2015","Intermediate","Mermentau",
"CRMS0568-V55","2015","Intermediate","Mermentau",
"CRMS0568-V57","2015","Intermediate","Mermentau",
"CRMS0570-V10","2015","Fresh","Mermentau",
"CRMS0570-V22","2015","Fresh","Mermentau",
"CRMS0570-V36","2015","Fresh","Mermentau",
"CRMS0570-V53","2015","Fresh","Mermentau",
"CRMS0570-V61","2015","Fresh","Mermentau",
"CRMS0570-V75","2015","Fresh","Mermentau",
"CRMS0571-V05","2015","Intermediate","Mermentau",
"CRMS0571-V18","2015","Intermediate","Mermentau",
"CRMS0571-V21","2015","Intermediate","Mermentau",
"CRMS0571-V28","2015","Intermediate","Mermentau",
"CRMS0571-V30","2015","Intermediate","Mermentau",
"CRMS0571-V33","2015","Intermediate","Mermentau",
"CRMS0571-V53","2015","Intermediate","Mermentau",
"CRMS0571-V62","2015","Intermediate","Mermentau",
"CRMS0571-V70","2015","Intermediate","Mermentau",
"CRMS0571-V75","2015","Intermediate","Mermentau",
"CRMS0572-V01","2015","Fresh","Mermentau",
"CRMS0572-V02","2015","Fresh","Mermentau",
"CRMS0572-V14","2015","Fresh","Mermentau",
"CRMS0572-V31","2015","Fresh","Mermentau",
"CRMS0572-V32","2015","Intermediate","Mermentau",
"CRMS0572-V33","2015","Intermediate","Mermentau",
"CRMS0572-V36","2015","Fresh","Mermentau",
"CRMS0572-V60","2015","Intermediate","Mermentau",
"CRMS0572-V67","2015","Intermediate","Mermentau",
"CRMS0572-V82","2015","Intermediate","Mermentau",
"CRMS0574-V101","2015","Intermediate","Mermentau",
"CRMS0574-V102","2015","Fresh","Mermentau",
"CRMS0574-V126","2015","Intermediate","Mermentau",
"CRMS0574-V127","2015","Intermediate","Mermentau",
"CRMS0574-V133","2015","Fresh","Mermentau",
"CRMS0574-V160","2015","Intermediate","Mermentau",
"CRMS0574-V166","2015","Intermediate","Mermentau",
"CRMS0574-V173","2015","Intermediate","Mermentau",
"CRMS0574-V180","2015","Intermediate","Mermentau",
"CRMS0574-V185","2015","Fresh","Mermentau",
"CRMS0575-V07","2015","Fresh","Mermentau",
"CRMS0575-V09","2015","Intermediate","Mermentau",
"CRMS0575-V11","2015","Fresh","Mermentau",
"CRMS0575-V13","2015","Fresh","Mermentau",
"CRMS0575-V14","2015","Fresh","Mermentau",
"CRMS0575-V27","2015","Fresh","Mermentau",
"CRMS0575-V28","2015","Fresh","Mermentau",
"CRMS0575-V36","2015","Fresh","Mermentau",
"CRMS0575-V37","2015","Fresh","Mermentau",
"CRMS0575-V56","2015","Fresh","Mermentau",
"CRMS0576-V70","2015","Intermediate","Mermentau",
"CRMS0580-V11","2015","Intermediate","Mermentau",
"CRMS0580-V14","2015","Intermediate","Mermentau",
"CRMS0580-V15","2015","Intermediate","Mermentau",
"CRMS0580-V23","2015","Intermediate","Mermentau",
"CRMS0580-V26","2015","Intermediate","Mermentau",
"CRMS0580-V30","2015","Intermediate","Mermentau",
"CRMS0580-V31","2015","Intermediate","Mermentau",
"CRMS0580-V34","2015","Intermediate","Mermentau",
"CRMS0580-V81","2015","Intermediate","Mermentau",
"CRMS0580-V83","2015","Intermediate","Mermentau",
"CRMS0581-V06","2015","Intermediate","Mermentau",
"CRMS0581-V09","2015","Brackish","Mermentau",
"CRMS0581-V19","2015","Brackish","Mermentau",
"CRMS0581-V23","2015","Saline","Mermentau",
"CRMS0581-V29","2015","Saline","Mermentau",
"CRMS0581-V30","2015","Saline","Mermentau",
"CRMS0581-V38","2015","Saline","Mermentau",
"CRMS0581-V54","2015","Brackish","Mermentau",
"CRMS0581-V55","2015","Brackish","Mermentau",
"CRMS0581-V58","2015","Saline","Mermentau",
"CRMS0583-V12","2015","Intermediate","Mermentau",
"CRMS0583-V17","2015","Intermediate","Mermentau",
"CRMS0583-V18","2015","Intermediate","Mermentau",
"CRMS0583-V20","2015","Intermediate","Mermentau",
"CRMS0583-V32","2015","Intermediate","Mermentau",
"CRMS0583-V49","2015","Intermediate","Mermentau",
"CRMS0583-V73","2015","Intermediate","Mermentau",
"CRMS0583-V74","2015","Intermediate","Mermentau",
"CRMS0583-V76","2015","Intermediate","Mermentau",
"CRMS0583-V80","2015","Intermediate","Mermentau",
"CRMS0584-V02","2015","Intermediate","Mermentau",
"CRMS0584-V03","2015","Intermediate","Mermentau",
"CRMS0584-V07","2015","Intermediate","Mermentau",
"CRMS0584-V31","2015","Intermediate","Mermentau",
"CRMS0584-V35","2015","Intermediate","Mermentau",
"CRMS0584-V37","2015","Brackish","Mermentau",
"CRMS0584-V55","2015","Intermediate","Mermentau",
"CRMS0584-V59","2015","Brackish","Mermentau",
"CRMS0584-V65","2015","Brackish","Mermentau",
"CRMS0584-V85","2015","Brackish","Mermentau",
"CRMS0587-V07","2015","Intermediate","Mermentau",
"CRMS0587-V08","2015","Intermediate","Mermentau",
"CRMS0587-V13","2015","Brackish","Mermentau",
"CRMS0587-V18","2015","Intermediate","Mermentau",
"CRMS0587-V25","2015","Brackish","Mermentau",
"CRMS0587-V28","2015","Brackish","Mermentau",
"CRMS0587-V33","2015","Intermediate","Mermentau",
"CRMS0587-V35","2015","Intermediate","Mermentau",
"CRMS0587-V47","2015","Intermediate","Mermentau",
"CRMS0587-V52","2015","Intermediate","Mermentau",
"CRMS0588-V20","2015","Intermediate","Mermentau",
"CRMS0588-V23","2015","Brackish","Mermentau",
"CRMS0588-V28","2015","Intermediate","Mermentau",
"CRMS0588-V31","2015","Brackish","Mermentau",
"CRMS0588-V32","2015","Brackish","Mermentau",
"CRMS0588-V33","2015","Brackish","Mermentau",
"CRMS0588-V77","2015","Intermediate","Mermentau",
"CRMS0588-V79","2015","Intermediate","Mermentau",
"CRMS0588-V80","2015","Intermediate","Mermentau",
"CRMS0588-V82","2015","Intermediate","Mermentau",
"CRMS0589-V12","2015","Saline","Mermentau",
"CRMS0589-V18","2015","Saline","Mermentau",
"CRMS0589-V21","2015","Saline","Mermentau",
"CRMS0589-V26","2015","Saline","Mermentau",
"CRMS0589-V31","2015","Saline","Mermentau",
"CRMS0589-V32","2015","Saline","Mermentau",
"CRMS0589-V36","2015","Saline","Mermentau",
"CRMS0589-V61","2015","Brackish","Mermentau",
"CRMS0589-V65","2015","Saline","Mermentau",
"CRMS0589-V68","2015","Brackish","Mermentau",
"CRMS0590-V49","2015","Fresh","Mermentau",
"CRMS0590-V53","2015","Fresh","Mermentau",
"CRMS0590-V57","2015","Fresh","Mermentau",
"CRMS0590-V61","2015","Fresh","Mermentau",
"CRMS0590-V64","2015","Fresh","Mermentau",
"CRMS0590-V70","2015","Fresh","Mermentau",
"CRMS0590-V71","2015","Fresh","Mermentau",
"CRMS0590-V74","2015","Fresh","Mermentau",
"CRMS0590-V80","2015","Fresh","Mermentau",
"CRMS0590-V84","2015","Fresh","Mermentau",
"CRMS0593-V03","2015","Intermediate","Mermentau",
"CRMS0593-V05","2015","Fresh","Mermentau",
"CRMS0593-V13","2015","Fresh","Mermentau",
"CRMS0593-V29","2015","Fresh","Mermentau",
"CRMS0593-V30","2015","Fresh","Mermentau",
"CRMS0593-V32","2015","Fresh","Mermentau",
"CRMS0593-V52","2015","Fresh","Mermentau",
"CRMS0593-V53","2015","Fresh","Mermentau",
"CRMS0593-V63","2015","Fresh","Mermentau",
"CRMS0593-V82","2015","Fresh","Mermentau",
"CRMS0595-V02","2015","Fresh","Mermentau",
"CRMS0595-V07","2015","Fresh","Mermentau",
"CRMS0595-V16","2015","Fresh","Mermentau",
"CRMS0595-V24","2015","Fresh","Mermentau",
"CRMS0595-V34","2015","Intermediate","Mermentau",
"CRMS0595-V56","2015","Fresh","Mermentau",
"CRMS0595-V64","2015","Fresh","Mermentau",
"CRMS0595-V66","2015","Fresh","Mermentau",
"CRMS0595-V68","2015","Fresh","Mermentau",
"CRMS0595-V82","2015","Fresh","Mermentau",
"CRMS0599-V23","2015","Brackish","Mermentau",
"CRMS0599-V31","2015","Brackish","Mermentau",
"CRMS0599-V36","2015","Brackish","Mermentau",
"CRMS0599-V37","2015","Brackish","Mermentau",
"CRMS0599-V48","2015","Saline","Mermentau",
"CRMS0599-V57","2015","Brackish","Mermentau",
"CRMS0599-V67","2015","Saline","Mermentau",
"CRMS0599-V74","2015","Brackish","Mermentau",
"CRMS0599-V75","2015","Brackish","Mermentau",
"CRMS0599-V81","2015","Saline","Mermentau",
"CRMS0600-V07","2015","Brackish","Mermentau",
"CRMS0600-V16","2015","Saline","Mermentau",
"CRMS0600-V17","2015","Brackish","Mermentau",
"CRMS0600-V19","2015","Brackish","Mermentau",
"CRMS0600-V22","2015","Saline","Mermentau",
"CRMS0600-V35","2015","Saline","Mermentau",
"CRMS0600-V60","2015","Saline","Mermentau",
"CRMS0600-V64","2015","Saline","Mermentau",
"CRMS0600-V68","2015","Saline","Mermentau",
"CRMS0600-V72","2015","Saline","Mermentau",
"CRMS0603-V17","2015","Intermediate","Mermentau",
"CRMS0603-V18","2015","Intermediate","Mermentau",
"CRMS0603-V23","2015","Intermediate","Mermentau",
"CRMS0603-V27","2015","Fresh","Mermentau",
"CRMS0603-V29","2015","Fresh","Mermentau",
"CRMS0603-V33","2015","Intermediate","Mermentau",
"CRMS0603-V58","2015","Fresh","Mermentau",
"CRMS0603-V80","2015","Intermediate","Mermentau",
"CRMS0603-V84","2015","Intermediate","Mermentau",
"CRMS0603-V85","2015","Intermediate","Mermentau",
"CRMS0604-V03","2015","Intermediate","Mermentau",
"CRMS0604-V04","2015","Intermediate","Mermentau",
"CRMS0604-V05","2015","Intermediate","Mermentau",
"CRMS0604-V06","2015","Intermediate","Mermentau",
"CRMS0604-V12","2015","Intermediate","Mermentau",
"CRMS0604-V30","2015","Intermediate","Mermentau",
"CRMS0604-V31","2015","Intermediate","Mermentau",
"CRMS0604-V35","2015","Intermediate","Mermentau",
"CRMS0604-V61","2015","Intermediate","Mermentau",
