"Site ID","Station_Type","Sample_Date","Sample Depth (cm)","Mean Bulk Density (g/cm3)","SE Bulk Density (g/cm3)",
"CRMS0638","S","3/20/2018 12:00:00 AM","12","0.13","0.02081666",
"CRMS0638","S","3/20/2018 12:00:00 AM","16","0.1766667","0.06333334",
"CRMS0638","S","3/20/2018 12:00:00 AM","20","0.21","0.08326664",
"CRMS0638","S","3/20/2018 12:00:00 AM","24","0.1966667","0.03929942",
"CRMS0639","S","2/28/2007 12:00:00 AM","4","0.15","0.05686241",
"CRMS0639","S","2/28/2007 12:00:00 AM","8","0.1433333","0.02185813",
"CRMS0639","S","2/28/2007 12:00:00 AM","12","0.12","0.02309401",
"CRMS0639","S","2/28/2007 12:00:00 AM","16","0.09","0.005773504",
"CRMS0639","S","2/28/2007 12:00:00 AM","20","0.1033333","0.003333333",
"CRMS0639","S","2/28/2007 12:00:00 AM","24","0.11","0.005773501",
"CRMS0639","S","3/19/2018 12:00:00 AM","4","0.1533333","0.01201851",
"CRMS0639","S","3/19/2018 12:00:00 AM","8","0.1566667","0.02728451",
"CRMS0639","S","3/19/2018 12:00:00 AM","12","0.1133333","0.01333333",
"CRMS0639","S","3/19/2018 12:00:00 AM","16","0.12","0.02645751",
"CRMS0639","S","3/19/2018 12:00:00 AM","20","0.1933333","0.07965202",
"CRMS0639","S","3/19/2018 12:00:00 AM","24","0.2833333","0.03480102",
"CRMS0641","S","6/1/2006 12:00:00 AM","4","0.11","0.02645751",
"CRMS0641","S","6/1/2006 12:00:00 AM","8","0.1633333","0.03382964",
"CRMS0641","S","6/1/2006 12:00:00 AM","12","0.1533333","0.02848001",
"CRMS0641","S","6/1/2006 12:00:00 AM","16","0.1533333","0.008819171",
"CRMS0641","S","6/1/2006 12:00:00 AM","20","0.1833333","0.01666667",
"CRMS0641","S","6/1/2006 12:00:00 AM","24","0.2","0.01",
"CRMS0641","S","3/19/2018 12:00:00 AM","4","0.12","0.01527525",
"CRMS0641","S","3/19/2018 12:00:00 AM","8","0.1233333","0.02333333",
"CRMS0641","S","3/19/2018 12:00:00 AM","12","0.1233333","0.006666665",
"CRMS0641","S","3/19/2018 12:00:00 AM","16","0.15","0.02081666",
"CRMS0641","S","3/19/2018 12:00:00 AM","20","0.1266667","0.02185813",
"CRMS0641","S","3/19/2018 12:00:00 AM","24","0.1133333","0.008819169",
"CRMS0641","SB","6/29/2021 12:00:00 AM","4","0.08666667","0.02403701",
"CRMS0641","SB","6/29/2021 12:00:00 AM","8","0.1033333","0.01855922",
"CRMS0641","SB","6/29/2021 12:00:00 AM","12","0.17","0.01527525",
"CRMS0641","SB","6/29/2021 12:00:00 AM","16","0.1466667","0.01666667",
"CRMS0641","SB","6/29/2021 12:00:00 AM","20","0.1766667","0.02333333",
"CRMS0641","SB","6/29/2021 12:00:00 AM","24","0.1533333","0.01333334",
"CRMS0642","S","2/27/2007 12:00:00 AM","4","0.13","0",
"CRMS0642","S","2/27/2007 12:00:00 AM","8","0.1366667","0.03179798",
"CRMS0642","S","2/27/2007 12:00:00 AM","12","0.1166667","0.006666665",
"CRMS0642","S","2/27/2007 12:00:00 AM","16","0.1266667","0.01763834",
"CRMS0642","S","2/27/2007 12:00:00 AM","20","0.1333333","0.02962731",
"CRMS0642","S","2/27/2007 12:00:00 AM","24","0.2466667","0.05783118",
"CRMS0642","S","3/15/2018 12:00:00 AM","4","0.1466667","0.04371626",
"CRMS0642","S","3/15/2018 12:00:00 AM","8","0.19","0.01527525",
"CRMS0642","S","3/15/2018 12:00:00 AM","12","0.22","0.02081666",
"CRMS0642","S","3/15/2018 12:00:00 AM","16","0.27","0.01527526",
"CRMS0642","S","3/15/2018 12:00:00 AM","20","0.2333333","0.0669162",
"CRMS0642","S","3/15/2018 12:00:00 AM","24","0.3266667","0.06984109",
"CRMS0644","S","4/29/2008 12:00:00 AM","4","0.2833333","0.05607534",
"CRMS0644","S","4/29/2008 12:00:00 AM","8","0.2133333","0.05487359",
"CRMS0644","S","4/29/2008 12:00:00 AM","12","0.1366667","0.03666667",
"CRMS0644","S","4/29/2008 12:00:00 AM","16","0.12","0.005773501",
"CRMS0644","S","4/29/2008 12:00:00 AM","20","0.1333333","0.02962731",
"CRMS0644","S","4/29/2008 12:00:00 AM","24","0.16","0.02645751",
"CRMS0644","S","3/27/2018 12:00:00 AM","4","0.2233333","0.01855921",
"CRMS0644","S","3/27/2018 12:00:00 AM","8","0.3","0.02645751",
"CRMS0644","S","3/27/2018 12:00:00 AM","12","0.1466667","0.008819172",
"CRMS0644","S","3/27/2018 12:00:00 AM","16","0.07666667","0.003333333",
"CRMS0644","S","3/27/2018 12:00:00 AM","20","0.09666666","0.02185813",
"CRMS0644","S","3/27/2018 12:00:00 AM","24","0.19","0.02516611",
"CRMS0644","SB","8/10/2020 12:00:00 AM","4","0.2333333","0.04333333",
"CRMS0644","SB","8/10/2020 12:00:00 AM","8","0.1866667","0.03382964",
"CRMS0644","SB","8/10/2020 12:00:00 AM","12","0.13","0.01527525",
"CRMS0644","SB","8/10/2020 12:00:00 AM","16","0.09666666","0.0120185",
"CRMS0644","SB","8/10/2020 12:00:00 AM","20","0.14","0.03",
"CRMS0644","SB","8/10/2020 12:00:00 AM","24","0.3066667","0.05333334",
"CRMS0645","S","4/29/2008 12:00:00 AM","4","0.12","0.02081666",
"CRMS0645","S","4/29/2008 12:00:00 AM","8","0.08333334","0.02185813",
"CRMS0645","S","4/29/2008 12:00:00 AM","12","0.1166667","0.03282953",
"CRMS0645","S","4/29/2008 12:00:00 AM","16","0.14","0.01527525",
"CRMS0645","S","4/29/2008 12:00:00 AM","20","0.24","0.07767453",
"CRMS0645","S","4/29/2008 12:00:00 AM","24","0.3033333","0.1034945",
"CRMS0645","S","3/27/2018 12:00:00 AM","4","0.2","0.0550757",
"CRMS0645","S","3/27/2018 12:00:00 AM","8","0.13","0.02516612",
"CRMS0645","S","3/27/2018 12:00:00 AM","12","0.1833333","0.05547773",
"CRMS0645","S","3/27/2018 12:00:00 AM","16","0.1933333","0.05364493",
"CRMS0645","S","3/27/2018 12:00:00 AM","20","0.2433333","0.05364492",
"CRMS0645","S","3/27/2018 12:00:00 AM","24","0.3666667","0.02603417",
"CRMS0647","S","2/28/2007 12:00:00 AM","4","0.1733333","0.0120185",
"CRMS0647","S","2/28/2007 12:00:00 AM","8","0.1366667","0.0120185",
"CRMS0647","S","2/28/2007 12:00:00 AM","12","0.09666666","0.008819171",
"CRMS0647","S","2/28/2007 12:00:00 AM","16","0.07333333","0.003333333",
"CRMS0647","S","2/28/2007 12:00:00 AM","20","0.09333333","0.003333333",
"CRMS0647","S","2/28/2007 12:00:00 AM","24","0.1933333","0.003333335",
"CRMS0647","S","3/6/2018 12:00:00 AM","4","0.1166667","0.02905933",
"CRMS0647","S","3/6/2018 12:00:00 AM","8","0.2133333","0.02603416",
"CRMS0647","S","3/6/2018 12:00:00 AM","12","0.15","0.02081666",
"CRMS0647","S","3/6/2018 12:00:00 AM","16","0.1233333","0.0120185",
"CRMS0647","S","3/6/2018 12:00:00 AM","20","0.09666667","0.003333333",
"CRMS0647","S","3/6/2018 12:00:00 AM","24","0.14","0.01527525",
"CRMS0648","S","11/7/2007 12:00:00 AM","4","0.1366667","0.02962732",
"CRMS0648","S","11/7/2007 12:00:00 AM","8","0.09333333","0.008819171",
"CRMS0648","S","11/7/2007 12:00:00 AM","12","0.09666667","0.003333333",
"CRMS0648","S","11/7/2007 12:00:00 AM","16","0.09333333","0.01333333",
"CRMS0648","S","11/7/2007 12:00:00 AM","20","0.12","0.02081666",
"CRMS0648","S","11/7/2007 12:00:00 AM","24","0.14","0.04041452",
"CRMS0648","S","3/27/2018 12:00:00 AM","4","0.1633333","0.01855922",
"CRMS0648","S","3/27/2018 12:00:00 AM","8","0.1633333","0.03929942",
"CRMS0648","S","3/27/2018 12:00:00 AM","12","0.1066667","0.006666665",
"CRMS0648","S","3/27/2018 12:00:00 AM","16","0.08666667","0.01666667",
"CRMS0648","S","3/27/2018 12:00:00 AM","20","0.09","0.01527525",
"CRMS0648","S","3/27/2018 12:00:00 AM","24","0.2566667","0.1530069",
"CRMS0650","S","11/9/2007 12:00:00 AM","4","0.05","0.005773502",
"CRMS0650","S","11/9/2007 12:00:00 AM","8","0.08","0.005773504",
"CRMS0650","S","11/9/2007 12:00:00 AM","12","0.07666667","0.003333333",
"CRMS0650","S","11/9/2007 12:00:00 AM","16","0.09666666","0.008819171",
"CRMS0650","S","11/9/2007 12:00:00 AM","20","0.09","0.005773504",
"CRMS0650","S","11/9/2007 12:00:00 AM","24","0.09","0.005773504",
"CRMS0650","S","2/19/2018 12:00:00 AM","4","0.07666667","0.02333333",
"CRMS0650","S","2/19/2018 12:00:00 AM","8","0.1233333","0.01855921",
"CRMS0650","S","2/19/2018 12:00:00 AM","12","0.09333333","0.008819171",
"CRMS0650","S","2/19/2018 12:00:00 AM","16","0.1133333","0.02333334",
"CRMS0650","S","2/19/2018 12:00:00 AM","20","0.1366667","0.02333334",
"CRMS0650","S","2/19/2018 12:00:00 AM","24","0.1533333","0.05333333",
"CRMS0651","S","3/30/2007 12:00:00 AM","4","0.06","0.011547",
"CRMS0651","S","3/30/2007 12:00:00 AM","8","0.1233333","0.05840472",
"CRMS0651","S","3/30/2007 12:00:00 AM","12","0.1633333","0.07965202",
"CRMS0651","S","3/30/2007 12:00:00 AM","16","0.2366667","0.02728451",
"CRMS0651","S","3/30/2007 12:00:00 AM","20","0.2933333","0.008819172",
"CRMS0651","S","3/30/2007 12:00:00 AM","24","0.37","0.07",
"CRMS0651","S","3/19/2018 12:00:00 AM","4","0.1466667","0.04409586",
"CRMS0651","S","3/19/2018 12:00:00 AM","8","0.2","0.07371115",
"CRMS0651","S","3/19/2018 12:00:00 AM","12","0.31","0.1250333",
"CRMS0651","S","3/19/2018 12:00:00 AM","16","0.45","0.1692139",
"CRMS0651","S","3/19/2018 12:00:00 AM","20","0.6366667","0.2735162",
"CRMS0651","S","3/19/2018 12:00:00 AM","24","0.9466667","0.1729483",
"CRMS0651","SB","6/29/2021 12:00:00 AM","4","0.1233333","0.03711843",
"CRMS0651","SB","6/29/2021 12:00:00 AM","8","0.17","0.02645751",
"CRMS0651","SB","6/29/2021 12:00:00 AM","12","0.25","0.0305505",
"CRMS0651","SB","6/29/2021 12:00:00 AM","16","0.2666667","0.04409585",
"CRMS0651","SB","6/29/2021 12:00:00 AM","20","0.28","0.005773497",
"CRMS0651","SB","6/29/2021 12:00:00 AM","24","0.3066667","0.02403701",
"CRMS0655","S","8/3/2007 12:00:00 AM","4","0.2433333","0.1003881",
"CRMS0655","S","8/3/2007 12:00:00 AM","8","0.4766667","0.1166667",
"CRMS0655","S","8/3/2007 12:00:00 AM","12","0.4133333","0.2017699",
"CRMS0655","S","8/3/2007 12:00:00 AM","16","0.1133333","0.02403701",
"CRMS0655","S","8/3/2007 12:00:00 AM","20","0.1166667","0.01452966",
"CRMS0655","S","8/3/2007 12:00:00 AM","24","0.1566667","0.008819171",
"CRMS0655","S","2/13/2018 12:00:00 AM","4","0.3066667","0.06227181",
"CRMS0655","S","2/13/2018 12:00:00 AM","8","0.4666667","0.06359594",
"CRMS0655","S","2/13/2018 12:00:00 AM","12","0.3933333","0.1443761",
"CRMS0655","S","2/13/2018 12:00:00 AM","16","0.2066667","0.1036554",
"CRMS0655","S","2/13/2018 12:00:00 AM","20","0.2","0.1050397",
"CRMS0655","S","2/13/2018 12:00:00 AM","24","0.2633333","0.1068228",
"CRMS0656","S","12/11/2007 12:00:00 AM","4","0.2333333","0.04409586",
"CRMS0656","S","12/11/2007 12:00:00 AM","8","0.26","0.04163332",
"CRMS0656","S","12/11/2007 12:00:00 AM","12","0.24","0.02081666",
"CRMS0656","S","12/11/2007 12:00:00 AM","16","0.31","0.07505554",
"CRMS0656","S","12/11/2007 12:00:00 AM","20","0.3633333","0.1490339",
"CRMS0656","S","12/11/2007 12:00:00 AM","24","0.44","0.1761628",
"CRMS0656","S","2/26/2018 12:00:00 AM","4","0.2466667","0.06359595",
"CRMS0656","S","2/26/2018 12:00:00 AM","8","0.3033333","0.02185813",
"CRMS0656","S","2/26/2018 12:00:00 AM","12","0.28","0.02081666",
"CRMS0656","S","2/26/2018 12:00:00 AM","16","0.37","0.0964365",
"CRMS0656","S","2/26/2018 12:00:00 AM","20","0.3233333","0.1074451",
"CRMS0656","S","2/26/2018 12:00:00 AM","24","0.35","0.1115049",
"CRMS0658","S","2/20/2008 12:00:00 AM","4","0.08","0.005773504",
"CRMS0658","S","2/20/2008 12:00:00 AM","8","0.1466667","0.01855922",
"CRMS0658","S","2/20/2008 12:00:00 AM","12","0.1566667","0.008819171",
"CRMS0658","S","2/20/2008 12:00:00 AM","16","0.22","0.02",
"CRMS0658","S","2/20/2008 12:00:00 AM","20","0.2566667","0.008819175",
"CRMS0658","S","2/20/2008 12:00:00 AM","24","0.26","0.01527525",
"CRMS0658","S","2/15/2018 12:00:00 AM","4","0.1266667","0.01666667",
"CRMS0658","S","2/15/2018 12:00:00 AM","8","0.2033333","0.01855921",
"CRMS0658","S","2/15/2018 12:00:00 AM","12","0.16","0.02",
"CRMS0658","S","2/15/2018 12:00:00 AM","16","0.1966667","0.03711843",
"CRMS0658","S","2/15/2018 12:00:00 AM","20","0.2833333","0.01763834",
"CRMS0658","S","2/15/2018 12:00:00 AM","24","0.29","0.0321455",
"CRMS0660","S","5/24/2006 12:00:00 AM","4","0.09","0.01527525",
"CRMS0660","S","5/24/2006 12:00:00 AM","8","0.1366667","0.02728451",
"CRMS0660","S","5/24/2006 12:00:00 AM","12","0.1733333","0.02027587",
"CRMS0660","S","5/24/2006 12:00:00 AM","16","0.1766667","0.02728451",
"CRMS0660","S","5/24/2006 12:00:00 AM","20","0.1566667","0.02333334",
"CRMS0660","S","5/24/2006 12:00:00 AM","24","0.1566667","0.02728451",
"CRMS0660","S","5/8/2018 12:00:00 AM","4","0.14","0.03055051",
"CRMS0660","S","5/8/2018 12:00:00 AM","8","0.26","0.0321455",
"CRMS0660","S","5/8/2018 12:00:00 AM","12","0.18","0.01",
"CRMS0660","S","5/8/2018 12:00:00 AM","16","0.1233333","0.008819171",
"CRMS0660","S","5/8/2018 12:00:00 AM","20","0.1233333","0.0120185",
"CRMS0660","S","5/8/2018 12:00:00 AM","24","0.16","0.03605551",
"CRMS0661","S","11/19/2007 12:00:00 AM","16","0.16","0.02309401",
"CRMS0661","S","2/27/2018 12:00:00 AM","4","0.1166667","0.03527668",
"CRMS0661","S","2/27/2018 12:00:00 AM","8","0.1233333","0.01763834",
"CRMS0661","S","2/27/2018 12:00:00 AM","12","0.1033333","0.003333333",
"CRMS0661","S","2/27/2018 12:00:00 AM","16","0.1033333","0.01452966",
"CRMS0661","S","2/27/2018 12:00:00 AM","20","0.1366667","0.02728451",
"CRMS0661","S","2/27/2018 12:00:00 AM","24","0.2033333","0.0617342",
"CRMS0662","S","4/23/2009 12:00:00 AM","4","0.14","0.01",
"CRMS0662","S","4/23/2009 12:00:00 AM","8","0.1066667","0.008819169",
"CRMS0662","S","4/23/2009 12:00:00 AM","12","0.12","0.005773501",
"CRMS0662","S","4/23/2009 12:00:00 AM","16","0.12","0.01",
"CRMS0662","S","4/23/2009 12:00:00 AM","20","0.1433333","0.02403701",
"CRMS0662","S","4/23/2009 12:00:00 AM","24","0.22","0.04932883",
"CRMS0662","S","2/15/2018 12:00:00 AM","4","0.1466667","0.03480102",
"CRMS0662","S","2/15/2018 12:00:00 AM","8","0.1366667","0.02185813",
"CRMS0662","S","2/15/2018 12:00:00 AM","12","0.13","0.0321455",
"CRMS0662","S","2/15/2018 12:00:00 AM","16","0.09666666","0.02185813",
"CRMS0662","S","2/15/2018 12:00:00 AM","20","0.1133333","0.01452966",
"CRMS0662","S","2/15/2018 12:00:00 AM","24","0.1166667","0.02185813",
"CRMS0662","SB","8/3/2021 12:00:00 AM","4","0.16","0",
"CRMS0662","SB","8/3/2021 12:00:00 AM","8","0.1333333","0.003333335",
"CRMS0662","SB","8/3/2021 12:00:00 AM","12","0.1566667","0.00333333",
"CRMS0662","SB","8/3/2021 12:00:00 AM","16","0.1766667","0.01855922",
"CRMS0662","SB","8/3/2021 12:00:00 AM","20","0.1833333","0.008819171",
"CRMS0662","SB","8/3/2021 12:00:00 AM","24","0.1766667","0.008819172",
"CRMS0663","S","2/20/2008 12:00:00 AM","4","0.06","0.005773502",
"CRMS0663","S","2/20/2008 12:00:00 AM","8","0.09666667","0.006666665",
"CRMS0663","S","2/20/2008 12:00:00 AM","12","0.09","0.005773504",
"CRMS0663","S","2/20/2008 12:00:00 AM","16","0.1","0.009999998",
"CRMS0663","S","2/20/2008 12:00:00 AM","20","0.1166667","0.003333333",
"CRMS0663","S","2/20/2008 12:00:00 AM","24","0.09666666","0.0120185",
"CRMS0663","S","2/15/2018 12:00:00 AM","4","0.1266667","0.02333334",
"CRMS0663","S","2/15/2018 12:00:00 AM","8","0.1833333","0.008819171",
"CRMS0663","S","2/15/2018 12:00:00 AM","12","0.1733333","0.0120185",
"CRMS0663","S","2/15/2018 12:00:00 AM","16","0.1433333","0.003333335",
"CRMS0663","S","2/15/2018 12:00:00 AM","20","0.1233333","0.0120185",
"CRMS0663","S","2/15/2018 12:00:00 AM","24","0.1433333","0.00666667",
"CRMS0665","S","12/7/2007 12:00:00 AM","16","0.2366667","0.08762293",
"CRMS0665","S","3/15/2018 12:00:00 AM","4","0.05666666","0.003333333",
"CRMS0665","S","3/15/2018 12:00:00 AM","8","0.06666666","0.003333334",
"CRMS0665","S","3/15/2018 12:00:00 AM","12","0.08","0.02",
"CRMS0665","S","3/15/2018 12:00:00 AM","16","0.1","0.02516612",
"CRMS0665","S","3/15/2018 12:00:00 AM","20","0.12","0.03055051",
"CRMS0665","S","3/15/2018 12:00:00 AM","24","0.1533333","0.04333334",
"CRMS0665","SB","7/1/2021 12:00:00 AM","4","0.01","0",
"CRMS0665","SB","7/1/2021 12:00:00 AM","8","0.02666667","0.003333333",
"CRMS0665","SB","7/1/2021 12:00:00 AM","12","0.03","0.01",
"CRMS0665","SB","7/1/2021 12:00:00 AM","16","0.02","0.005773502",
"CRMS0665","SB","7/1/2021 12:00:00 AM","20","0.03666667","0.0120185",
"CRMS0665","SB","7/1/2021 12:00:00 AM","24","0.03666667","0.003333333",
"CRMS0669","S","5/10/2006 12:00:00 AM","4","0.08333333","0.01452966",
"CRMS0669","S","5/10/2006 12:00:00 AM","8","0.08333334","0.008819171",
"CRMS0669","S","5/10/2006 12:00:00 AM","12","0.09","0.01",
"CRMS0669","S","5/10/2006 12:00:00 AM","16","0.13","0.0450925",
"CRMS0669","S","5/10/2006 12:00:00 AM","20","0.1766667","0.01855922",
"CRMS0669","S","5/10/2006 12:00:00 AM","24","0.1933333","0.06359595",
"CRMS0669","S","5/8/2018 12:00:00 AM","4","0.05666666","0.003333333",
"CRMS0669","S","5/8/2018 12:00:00 AM","8","0.1333333","0.003333335",
"CRMS0669","S","5/8/2018 12:00:00 AM","12","0.1533333","0.01855922",
"CRMS0669","S","5/8/2018 12:00:00 AM","16","0.1033333","0.008819169",
"CRMS0669","S","5/8/2018 12:00:00 AM","20","0.12","0.02645751",
"CRMS0669","S","5/8/2018 12:00:00 AM","24","0.15","0.04041452",
"CRMS0669","SB","7/13/2021 12:00:00 AM","4","0.08333334","0.02962732",
"CRMS0669","SB","7/13/2021 12:00:00 AM","8","0.1533333","0.02185813",
"CRMS0669","SB","7/13/2021 12:00:00 AM","12","0.1333333","0.01333333",
"CRMS0669","SB","7/13/2021 12:00:00 AM","16","0.1333333","0.008819174",
"CRMS0669","SB","7/13/2021 12:00:00 AM","20","0.1533333","0.008819171",
"CRMS0669","SB","7/13/2021 12:00:00 AM","24","0.2066667","0.06765928",
"CRMS0672","S","5/24/2006 12:00:00 AM","4","0.28","0.02645752",
"CRMS0672","S","5/24/2006 12:00:00 AM","8","0.22","0.0702377",
"CRMS0672","S","5/24/2006 12:00:00 AM","12","0.17","0.011547",
"CRMS0672","S","5/24/2006 12:00:00 AM","16","0.29","0.04",
"CRMS0672","S","5/24/2006 12:00:00 AM","20","0.3766667","0.01666666",
"CRMS0672","S","5/24/2006 12:00:00 AM","24","0.45","0.02886751",
"CRMS0672","S","2/13/2018 12:00:00 AM","16","0.3366667","0.01855921",
"CRMS0672","SB","6/23/2021 12:00:00 AM","4","0.1133333","0.03282952",
"CRMS0672","SB","6/23/2021 12:00:00 AM","8","0.1733333","0.06009252",
"CRMS0672","SB","6/23/2021 12:00:00 AM","12","0.2166667","0.03527668",
"CRMS0672","SB","6/23/2021 12:00:00 AM","16","0.2166667","0.05238745",
"CRMS0672","SB","6/23/2021 12:00:00 AM","20","0.1666667","0.05547773",
"CRMS0672","SB","6/23/2021 12:00:00 AM","24","0.22","0.01",
"CRMS0677","S","3/7/2007 12:00:00 AM","4","0.05666666","0.0120185",
"CRMS0677","S","3/7/2007 12:00:00 AM","8","0.07333334","0.0120185",
"CRMS0677","S","3/7/2007 12:00:00 AM","12","0.08","0.01527525",
"CRMS0677","S","3/7/2007 12:00:00 AM","16","0.07","0.01154701",
"CRMS0677","S","3/7/2007 12:00:00 AM","20","0.07","0.01154701",
"CRMS0677","S","3/7/2007 12:00:00 AM","24","0.08666667","0.02905933",
"CRMS0677","S","3/20/2018 12:00:00 AM","4","0.06666666","0.006666666",
"CRMS0677","S","3/20/2018 12:00:00 AM","8","0.15","0.01",
"CRMS0677","S","3/20/2018 12:00:00 AM","12","0.07666667","0.003333333",
"CRMS0677","S","3/20/2018 12:00:00 AM","16","0.07","0.005773502",
"CRMS0677","S","3/20/2018 12:00:00 AM","20","0.06","0.011547",
"CRMS0677","S","3/20/2018 12:00:00 AM","24","0.045","0.025",
"CRMS0680","S","7/30/2007 12:00:00 AM","16","0.8233333","0.1219745",
"CRMS0680","S","3/13/2018 12:00:00 AM","4","0.33","0.04041452",
"CRMS0680","S","3/13/2018 12:00:00 AM","8","0.5433334","0.09837571",
"CRMS0680","S","3/13/2018 12:00:00 AM","12","0.7833333","0.08110351",
"CRMS0680","S","3/13/2018 12:00:00 AM","16","1.06","0.085049",
"CRMS0680","S","3/13/2018 12:00:00 AM","20","1.183333","0.04702245",
"CRMS0680","S","3/13/2018 12:00:00 AM","24","1.09","0.05507572",
"CRMS0680","SB","7/19/2021 12:00:00 AM","4","0.26","0.06027714",
"CRMS0680","SB","7/19/2021 12:00:00 AM","8","0.7366667","0.162515",
"CRMS0680","SB","7/19/2021 12:00:00 AM","12","1.016667","0.2533333",
"CRMS0680","SB","7/19/2021 12:00:00 AM","16","0.8","0.04041452",
"CRMS0680","SB","7/19/2021 12:00:00 AM","20","0.68","0.1276715",
"CRMS0682","S","11/19/2007 12:00:00 AM","4","0.3433333","0.04630814",
"CRMS0682","S","11/19/2007 12:00:00 AM","8","0.18","0.04725816",
"CRMS0682","S","11/19/2007 12:00:00 AM","12","0.06666666","0.006666666",
"CRMS0682","S","11/19/2007 12:00:00 AM","16","0.06333333","0.00881917",
"CRMS0682","S","11/19/2007 12:00:00 AM","20","0.08333334","0.008819171",
"CRMS0682","S","11/19/2007 12:00:00 AM","24","0.1833333","0.00333333",
"CRMS0682","S","2/27/2018 12:00:00 AM","4","0.1633333","0.04666667",
"CRMS0682","S","2/27/2018 12:00:00 AM","8","0.41","0.02309401",
"CRMS0682","S","2/27/2018 12:00:00 AM","12","0.15","0.0305505",
"CRMS0682","S","2/27/2018 12:00:00 AM","16","0.1566667","0.01855922",
"CRMS0682","S","2/27/2018 12:00:00 AM","20","0.2466667","0.01452967",
"CRMS0682","S","2/27/2018 12:00:00 AM","24","0.3433333","0.02848002",
"CRMS0682","SB","6/3/2021 12:00:00 AM","4","0.09333333","0.02185813",
"CRMS0682","SB","6/3/2021 12:00:00 AM","8","0.1933333","0.03282953",
"CRMS0682","SB","6/3/2021 12:00:00 AM","12","0.2566667","0.02333334",
"CRMS0682","SB","6/3/2021 12:00:00 AM","16","0.3833333","0.05925462",
"CRMS0682","SB","6/3/2021 12:00:00 AM","20","0.4066667","0.05897269",
"CRMS0682","SB","6/3/2021 12:00:00 AM","24","0.5666667","0.06887992",
"CRMS0683","S","3/29/2007 12:00:00 AM","4","0.05333333","0.008819171",
"CRMS0683","S","3/29/2007 12:00:00 AM","8","0.05666666","0.008819171",
"CRMS0683","S","3/29/2007 12:00:00 AM","12","0.06","0",
"CRMS0683","S","3/29/2007 12:00:00 AM","16","0.08333334","0.008819171",
"CRMS0683","S","3/29/2007 12:00:00 AM","20","0.1033333","0.003333333",
"CRMS0683","S","3/29/2007 12:00:00 AM","24","0.1133333","0.01333333",
"CRMS0683","S","5/8/2018 12:00:00 AM","4","0.04666667","0.003333334",
"CRMS0683","S","5/8/2018 12:00:00 AM","8","0.1566667","0.008819171",
"CRMS0683","S","5/8/2018 12:00:00 AM","12","0.1333333","0.02333333",
"CRMS0683","S","5/8/2018 12:00:00 AM","16","0.07666667","0.003333333",
"CRMS0683","S","5/8/2018 12:00:00 AM","20","0.09666667","0.003333333",
"CRMS0683","S","5/8/2018 12:00:00 AM","24","0.1233333","0.01855921",
"CRMS0684","S","2/17/2009 12:00:00 AM","4","0.18","0.03785939",
"CRMS0684","S","2/17/2009 12:00:00 AM","8","0.1433333","0.02027588",
"CRMS0684","S","2/17/2009 12:00:00 AM","12","0.1166667","0.01333333",
"CRMS0684","S","2/17/2009 12:00:00 AM","16","0.1166667","0.01666667",
"CRMS0684","S","2/17/2009 12:00:00 AM","20","0.17","0.07",
"CRMS0684","S","2/17/2009 12:00:00 AM","24","0.1633333","0.03382964",
